Station Name,Measurement Timestamp,Air Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation
Foster Weather Station,08/18/2018 06:00:00 PM,23.39,73,,0.0,,2,3.0,3.8,993.2,0
Foster Weather Station,08/18/2018 08:00:00 PM,22.89,80,,0.0,,48,1.5,1.8,992.9,0
Foster Weather Station,08/18/2018 09:00:00 PM,22.78,80,,0.0,,7,3.1,4.5,993.2,0
Foster Weather Station,08/18/2018 10:00:00 PM,22.89,81,,0.0,,345,1.6,2.2,993.6,0
Foster Weather Station,08/18/2018 11:00:00 PM,22.89,80,,0.0,,39,1.4,1.8,993.2,0
Foster Weather Station,08/18/2018 12:00:00 AM,24.0,81,,0.0,,25,1.7,2.0,993.6,0
Foster Weather Station,08/19/2018 04:00:00 AM,22.78,78,,0.0,,68,1.3,1.5,992.6,0
Foster Weather Station,08/19/2018 05:00:00 AM,22.39,79,,0.0,,45,1.5,1.7,992.9,0
Foster Weather Station,08/19/2018 06:00:00 AM,21.5,81,,0.0,,263,0.8,0.9,992.9,0
Foster Weather Station,08/19/2018 07:00:00 AM,22.78,78,,0.0,,331,0.4,0.6,993.2,0
Foster Weather Station,08/19/2018 08:00:00 AM,23.67,75,,0.1,,34,0.8,1.0,993.2,0
Foster Weather Station,08/19/2018 09:00:00 AM,24.0,70,,0.0,,57,2.5,2.7,993.6,0
Foster Weather Station,08/19/2018 10:00:00 AM,24.28,66,,0.0,,66,2.1,2.4,993.6,0
Foster Weather Station,08/19/2018 11:00:00 AM,24.28,66,,0.0,,66,1.8,2.1,993.9,0
Foster Weather Station,08/19/2018 12:00:00 PM,24.39,69,,0.0,,70,1.9,2.1,993.9,0
Foster Weather Station,08/19/2018 01:00:00 PM,24.89,69,,0.0,,70,1.6,1.7,993.9,0
Foster Weather Station,08/19/2018 02:00:00 PM,24.56,71,,0.0,,83,2.2,2.5,993.2,0
Foster Weather Station,08/19/2018 03:00:00 PM,24.5,75,,0.0,,67,2.6,3.0,992.9,0
Foster Weather Station,08/19/2018 04:00:00 PM,24.56,74,,0.0,,72,2.9,3.0,992.2,0
Foster Weather Station,08/19/2018 05:00:00 PM,24.56,70,,0.0,,75,3.8,4.1,991.9,0
Foster Weather Station,08/19/2018 06:00:00 PM,24.5,73,,0.05,,90,1.2,2.0,991.9,0
Foster Weather Station,08/19/2018 07:00:00 PM,24.39,74,,0.0,,88,1.1,1.3,991.5,0
Foster Weather Station,08/19/2018 08:00:00 PM,24.39,78,,0.0,,92,1.3,1.7,991.9,0
Foster Weather Station,08/19/2018 09:00:00 PM,24.5,79,,0.0,,116,1.7,2.0,992.2,0
Foster Weather Station,08/19/2018 10:00:00 PM,24.5,81,,0.0,,142,0.8,1.0,992.6,0
Foster Weather Station,08/19/2018 11:00:00 PM,24.56,83,,0.0,,105,2.1,3.1,992.2,0
Foster Weather Station,08/19/2018 12:00:00 AM,23.06,78,,0.0,,55,1.1,1.4,993.2,0
Foster Weather Station,08/20/2018 01:00:00 AM,24.67,68,,0.0,,131,4.2,5.6,991.9,0
Foster Weather Station,08/20/2018 02:00:00 AM,24.17,70,,0.0,,131,4.2,6.4,991.5,0
Foster Weather Station,08/20/2018 03:00:00 AM,23.78,70,,0.0,,137,2.7,3.5,991.5,0
Foster Weather Station,08/20/2018 04:00:00 AM,23.5,71,,0.0,,138,1.7,2.0,991.5,0
Foster Weather Station,08/20/2018 05:00:00 AM,23.06,72,,0.0,,130,3.9,4.3,991.2,0
Foster Weather Station,08/20/2018 06:00:00 AM,22.89,73,,0.0,,140,5.5,6.2,990.9,0
Foster Weather Station,08/20/2018 07:00:00 AM,22.89,73,,0.03,,155,4.5,5.1,991.2,0
Foster Weather Station,08/20/2018 08:00:00 AM,23.0,75,,0.0,,133,3.7,4.8,991.2,0
Foster Weather Station,08/20/2018 09:00:00 AM,22.89,72,,0.2,,130,4.4,4.6,991.2,0
Foster Weather Station,08/20/2018 10:00:00 AM,23.06,74,,0.0,,129,3.6,5.8,990.2,0
Foster Weather Station,08/20/2018 11:00:00 AM,23.67,72,,0.08,,121,1.6,1.7,989.5,0
Foster Weather Station,08/20/2018 12:00:00 PM,23.89,76,,0.0,,96,1.2,2.0,989.2,0
Foster Weather Station,08/20/2018 01:00:00 PM,23.06,82,,2.16,,112,2.1,3.4,988.8,0
Foster Weather Station,08/20/2018 02:00:00 PM,23.5,80,,0.13,,116,5.6,7.6,988.5,0
Foster Weather Station,08/20/2018 03:00:00 PM,23.17,85,,1.17,,116,2.1,3.9,987.8,0
Foster Weather Station,08/20/2018 04:00:00 PM,23.56,82,,0.03,,97,3.3,5.0,987.1,0
Foster Weather Station,08/20/2018 05:00:00 PM,24.06,80,,0.0,,111,3.0,5.7,986.8,0
Foster Weather Station,08/20/2018 06:00:00 PM,24.17,82,,0.0,,69,2.6,3.6,986.1,0
Foster Weather Station,08/20/2018 07:00:00 PM,24.28,82,,0.0,,110,2.6,4.1,986.5,0
Foster Weather Station,08/20/2018 08:00:00 PM,24.17,83,,0.08,,102,2.8,3.5,986.1,0
Foster Weather Station,08/20/2018 09:00:00 PM,21.17,89,,18.01,,93,1.7,3.0,986.8,0
Foster Weather Station,08/20/2018 10:00:00 PM,21.17,86,,0.03,,133,2.2,2.5,986.8,0
Foster Weather Station,08/20/2018 11:00:00 PM,22.17,84,,0.0,,172,1.1,1.4,986.1,0
Foster Weather Station,08/20/2018 12:00:00 AM,24.67,74,,0.0,,127,3.3,4.4,992.6,0
Foster Weather Station,08/21/2018 01:00:00 AM,22.06,81,,0.0,,179,1.9,2.1,985.8,0
Foster Weather Station,08/21/2018 02:00:00 AM,22.0,84,,0.0,,259,0.4,0.7,985.4,0
Foster Weather Station,08/21/2018 03:00:00 AM,21.89,84,,0.0,,205,1.0,1.2,985.1,0
Foster Weather Station,08/21/2018 04:00:00 AM,21.5,85,,0.0,,187,1.1,1.2,985.1,0
Foster Weather Station,08/21/2018 05:00:00 AM,21.17,86,,0.0,,211,1.7,1.8,984.8,0
Foster Weather Station,08/21/2018 06:00:00 AM,21.0,87,,0.0,,237,1.2,1.4,985.1,0
Foster Weather Station,08/21/2018 07:00:00 AM,20.89,88,,0.0,,267,2.2,2.3,985.8,0
Foster Weather Station,08/21/2018 08:00:00 AM,21.5,85,,0.0,,240,0.7,1.4,986.1,0
Foster Weather Station,08/21/2018 09:00:00 AM,21.89,81,,0.0,,308,2.6,2.9,986.5,0
Foster Weather Station,08/21/2018 10:00:00 AM,22.56,78,,0.13,,245,3.4,3.8,986.8,0
Foster Weather Station,08/21/2018 11:00:00 AM,22.06,82,,0.69,,347,3.7,4.2,987.5,0
Foster Weather Station,08/21/2018 12:00:00 PM,21.89,74,,0.0,,355,6.6,8.3,988.5,0
Foster Weather Station,08/21/2018 01:00:00 PM,21.17,77,,0.51,,354,3.2,3.9,989.2,0
Foster Weather Station,08/21/2018 02:00:00 PM,22.17,75,,0.2,,328,4.2,5.3,989.5,0
Foster Weather Station,08/21/2018 04:00:00 PM,22.17,78,,0.0,,338,5.4,6.3,990.5,0
Foster Weather Station,08/21/2018 05:00:00 PM,22.0,77,,0.0,,347,3.3,3.8,990.9,0
Foster Weather Station,08/21/2018 06:00:00 PM,21.78,78,,0.03,,0,1.0,1.7,991.2,0
Foster Weather Station,08/21/2018 07:00:00 PM,21.56,78,,0.0,,0,1.9,2.4,991.9,0
Foster Weather Station,08/21/2018 08:00:00 PM,21.28,77,,0.0,,353,2.8,3.5,992.6,0
Foster Weather Station,08/21/2018 09:00:00 PM,21.17,78,,1.04,,303,1.6,2.0,993.2,0
Foster Weather Station,08/21/2018 10:00:00 PM,20.89,73,,0.03,,315,3.5,4.3,993.6,0
Foster Weather Station,08/21/2018 11:00:00 PM,20.17,74,,0.0,,298,4.6,5.0,993.9,0
Foster Weather Station,08/21/2018 12:00:00 AM,22.06,82,,0.0,,162,2.5,2.9,986.1,0
Foster Weather Station,08/22/2018 01:00:00 AM,19.78,67,,0.0,,305,2.3,2.7,994.2,0
Foster Weather Station,08/22/2018 02:00:00 AM,18.28,68,,0.0,,294,2.1,2.5,994.6,0
Foster Weather Station,08/22/2018 03:00:00 AM,17.67,67,,0.0,,296,4.4,4.8,994.9,0
Foster Weather Station,08/22/2018 04:00:00 AM,17.0,66,,0.0,,255,3.2,3.6,995.6,0
Foster Weather Station,08/22/2018 05:00:00 AM,16.0,67,,0.0,,302,3.1,3.6,996.3,0
Foster Weather Station,08/22/2018 06:00:00 AM,15.39,69,,0.0,,256,2.4,2.9,996.6,0
Foster Weather Station,08/22/2018 07:00:00 AM,15.56,70,,0.13,,260,2.0,2.2,997.0,0
Foster Weather Station,08/22/2018 08:00:00 AM,17.06,65,,0.0,,276,2.4,3.0,997.3,0
Foster Weather Station,08/22/2018 09:00:00 AM,19.0,62,,0.0,,262,2.4,3.0,997.6,0
Foster Weather Station,08/22/2018 10:00:00 AM,20.56,56,,0.05,,329,2.1,2.5,998.0,0
Foster Weather Station,08/22/2018 11:00:00 AM,22.0,46,,0.0,,333,0.5,0.7,998.0,0
Foster Weather Station,08/22/2018 12:00:00 PM,23.06,41,,0.0,,335,1.5,1.8,998.0,0
Foster Weather Station,08/22/2018 01:00:00 PM,22.56,45,,0.0,,12,2.5,3.0,998.0,0
Foster Weather Station,08/22/2018 02:00:00 PM,23.06,49,,0.0,,15,2.4,3.0,997.6,0
Foster Weather Station,08/22/2018 03:00:00 PM,22.78,51,,0.0,,48,1.1,1.3,997.3,0
Foster Weather Station,08/22/2018 04:00:00 PM,24.06,39,,0.0,,321,1.9,2.1,997.0,0
Foster Weather Station,08/22/2018 05:00:00 PM,24.67,35,,0.0,,325,3.7,4.7,996.6,0
Foster Weather Station,08/22/2018 06:00:00 PM,24.56,33,,0.0,,334,1.8,2.3,996.6,0
Foster Weather Station,08/22/2018 07:00:00 PM,23.78,33,,0.05,,335,3.7,4.9,996.6,0
Foster Weather Station,08/22/2018 08:00:00 PM,22.89,37,,0.0,,310,1.7,2.3,996.6,0
Foster Weather Station,08/22/2018 09:00:00 PM,22.06,40,,0.0,,227,1.3,1.4,997.3,0
Foster Weather Station,08/22/2018 10:00:00 PM,21.39,43,,0.0,,317,1.7,1.9,997.6,0
Foster Weather Station,08/22/2018 11:00:00 PM,20.67,46,,0.0,,231,0.9,1.0,997.6,0
Foster Weather Station,08/22/2018 12:00:00 AM,20.0,72,,0.0,,325,4.3,4.5,993.9,0
Foster Weather Station,08/23/2018 01:00:00 AM,19.78,52,,0.0,,253,1.2,1.4,997.3,0
Foster Weather Station,08/23/2018 02:00:00 AM,18.89,55,,0.0,,257,2.0,2.2,997.3,0
Foster Weather Station,08/23/2018 04:00:00 AM,17.67,62,,0.0,,282,1.2,1.3,997.3,0
Foster Weather Station,08/23/2018 05:00:00 AM,17.17,64,,0.0,,253,0.6,0.8,997.3,0
Foster Weather Station,08/23/2018 06:00:00 AM,17.0,65,,0.0,,221,2.1,2.3,997.6,0
Foster Weather Station,08/23/2018 07:00:00 AM,17.28,64,,0.0,,206,1.7,2.0,998.0,0
Foster Weather Station,08/23/2018 08:00:00 AM,19.39,56,,0.0,,223,2.4,2.6,998.0,0
Foster Weather Station,08/23/2018 09:00:00 AM,21.89,47,,0.03,,241,1.3,2.2,998.3,0
Foster Weather Station,08/23/2018 10:00:00 AM,23.5,39,,0.03,,252,2.5,3.3,998.3,0
Foster Weather Station,08/23/2018 11:00:00 AM,24.0,36,,0.0,,237,2.8,3.3,998.3,0
Foster Weather Station,08/23/2018 12:00:00 PM,24.56,35,,0.03,,211,3.4,3.9,998.0,0
Foster Weather Station,08/23/2018 01:00:00 PM,25.17,34,,0.0,,192,3.8,4.0,997.6,0
Foster Weather Station,08/23/2018 02:00:00 PM,25.56,35,,0.0,,302,4.2,4.6,997.0,0
Foster Weather Station,08/23/2018 03:00:00 PM,25.78,35,,0.0,,201,2.5,3.0,996.6,0
Foster Weather Station,08/23/2018 04:00:00 PM,26.0,33,,0.0,,145,0.6,0.8,995.6,0
Foster Weather Station,08/23/2018 05:00:00 PM,26.06,36,,0.0,,201,0.2,0.3,995.3,0
Foster Weather Station,08/23/2018 06:00:00 PM,25.56,38,,0.0,,229,2.0,2.5,994.9,0
Foster Weather Station,08/23/2018 07:00:00 PM,24.89,40,,0.0,,270,1.3,1.6,994.9,0
Foster Weather Station,08/23/2018 08:00:00 PM,24.28,41,,0.0,,196,2.3,2.5,994.9,0
Foster Weather Station,08/23/2018 09:00:00 PM,23.67,43,,0.0,,198,1.2,1.5,995.3,0
Foster Weather Station,08/23/2018 10:00:00 PM,23.28,45,,0.0,,182,1.1,1.3,995.3,0
Foster Weather Station,08/23/2018 11:00:00 PM,22.28,49,,0.0,,150,1.1,1.3,995.3,0
Foster Weather Station,08/23/2018 12:00:00 AM,20.56,48,,0.0,,263,1.7,1.8,997.3,0
Foster Weather Station,08/24/2018 01:00:00 AM,21.06,52,,0.0,,189,2.4,2.7,994.9,0
Foster Weather Station,08/24/2018 02:00:00 AM,20.78,54,,0.0,,193,1.3,1.5,994.6,0
Foster Weather Station,08/24/2018 03:00:00 AM,20.56,55,,0.0,,196,1.3,1.5,993.9,0
Foster Weather Station,08/24/2018 04:00:00 AM,20.78,54,,0.0,,189,1.5,2.0,993.6,0
Foster Weather Station,08/24/2018 05:00:00 AM,20.56,54,,0.0,,231,1.8,2.4,993.9,0
Foster Weather Station,08/24/2018 06:00:00 AM,20.39,53,,0.0,,196,3.1,3.7,993.6,0
Foster Weather Station,08/24/2018 07:00:00 AM,20.06,56,,0.0,,169,2.3,2.5,993.9,0
Foster Weather Station,08/24/2018 08:00:00 AM,20.39,56,,0.0,,184,2.4,3.3,994.2,0
Foster Weather Station,08/24/2018 09:00:00 AM,20.67,55,,0.0,,196,4.3,5.0,994.6,0
Foster Weather Station,08/24/2018 10:00:00 AM,19.89,61,,0.0,,224,3.8,4.2,994.6,0
Foster Weather Station,08/24/2018 11:00:00 AM,17.78,74,,0.2,,204,5.1,5.8,993.9,0
Foster Weather Station,08/24/2018 12:00:00 PM,17.5,77,,0.3,,209,4.7,5.4,993.2,0
Foster Weather Station,08/24/2018 01:00:00 PM,18.56,71,,0.03,,202,5.2,7.7,992.9,0
Foster Weather Station,08/24/2018 02:00:00 PM,20.39,64,,0.0,,133,3.9,4.8,992.2,0
Foster Weather Station,08/24/2018 03:00:00 PM,20.56,66,,0.0,,152,3.3,4.4,991.2,0
Foster Weather Station,08/24/2018 04:00:00 PM,21.56,61,,0.0,,137,5.4,6.3,990.9,0
Foster Weather Station,08/24/2018 05:00:00 PM,21.39,59,,0.0,,169,7.6,8.4,990.5,0
Foster Weather Station,08/24/2018 06:00:00 PM,20.56,62,,0.0,,190,3.7,4.2,990.9,0
Foster Weather Station,08/24/2018 07:00:00 PM,18.78,76,,0.0,,161,5.1,6.0,990.9,0
Foster Weather Station,08/24/2018 08:00:00 PM,18.89,76,,0.0,,180,5.1,5.6,990.2,0
Foster Weather Station,08/24/2018 09:00:00 PM,19.0,76,,0.0,,167,2.7,3.4,991.2,0
Foster Weather Station,08/24/2018 10:00:00 PM,18.28,81,,0.0,,177,2.9,3.2,991.2,0
Foster Weather Station,08/24/2018 11:00:00 PM,18.0,85,,0.0,,211,1.9,2.1,991.2,0
Foster Weather Station,08/24/2018 12:00:00 AM,21.56,51,,0.0,,203,2.5,2.9,995.3,0
Foster Weather Station,08/25/2018 01:00:00 AM,18.5,85,,0.0,,180,4.2,4.7,990.2,0
Foster Weather Station,08/25/2018 02:00:00 AM,19.28,81,,0.0,,152,2.1,3.3,990.2,0
Foster Weather Station,08/25/2018 03:00:00 AM,19.39,78,,0.03,,200,3.1,3.7,990.2,0
Foster Weather Station,08/25/2018 04:00:00 AM,18.67,84,,6.35,,202,3.8,4.4,989.8,0
Foster Weather Station,08/25/2018 05:00:00 AM,18.89,85,,1.47,,206,2.1,2.5,989.5,0
Foster Weather Station,08/25/2018 06:00:00 AM,18.89,86,,0.0,,185,1.3,1.7,989.2,0
Foster Weather Station,08/25/2018 07:00:00 AM,19.28,85,,0.0,,212,1.1,1.7,989.2,0
Foster Weather Station,08/25/2018 08:00:00 AM,20.28,84,,0.0,,176,1.3,1.6,989.5,0
Foster Weather Station,08/25/2018 09:00:00 AM,21.28,81,,0.0,,225,3.6,4.1,990.2,0
Foster Weather Station,08/25/2018 10:00:00 AM,21.56,81,,0.0,,157,2.1,2.7,991.2,0
Foster Weather Station,08/25/2018 11:00:00 AM,22.56,79,,0.0,,207,2.1,2.2,991.5,0
Foster Weather Station,08/25/2018 12:00:00 PM,23.67,76,,0.0,,182,2.5,3.0,991.5,0
Foster Weather Station,08/25/2018 01:00:00 PM,25.28,71,,0.0,,184,1.7,2.0,991.2,0
Foster Weather Station,08/25/2018 02:00:00 PM,26.5,63,,0.0,,189,3.5,4.0,991.2,0
Foster Weather Station,08/25/2018 03:00:00 PM,23.78,79,,0.0,,148,2.9,3.4,990.9,0
Foster Weather Station,08/25/2018 04:00:00 PM,28.39,57,,0.0,,205,3.5,3.9,990.9,0
Foster Weather Station,08/25/2018 05:00:00 PM,29.28,53,,0.0,,244,3.0,3.6,990.5,0
Foster Weather Station,08/25/2018 06:00:00 PM,29.17,58,,0.0,,191,2.3,3.0,990.5,0
Foster Weather Station,08/25/2018 07:00:00 PM,28.78,61,,0.0,,199,1.5,1.7,990.9,0
Foster Weather Station,08/25/2018 08:00:00 PM,27.39,69,,0.0,,139,2.4,2.5,991.2,0
Foster Weather Station,08/25/2018 09:00:00 PM,24.39,84,,0.0,,159,2.5,2.9,991.9,0
Foster Weather Station,08/25/2018 10:00:00 PM,24.5,84,,0.0,,150,1.6,1.7,992.2,0
Foster Weather Station,08/25/2018 11:00:00 PM,25.5,82,,0.0,,205,0.9,1.1,992.2,0
Foster Weather Station,08/25/2018 12:00:00 AM,18.28,85,,0.0,,187,3.9,4.3,990.5,0
Foster Weather Station,08/26/2018 04:00:00 AM,25.0,85,,0.0,,210,2.6,3.0,992.9,0
Foster Weather Station,08/26/2018 05:00:00 AM,24.39,87,,0.0,,214,2.2,2.5,993.2,0
Foster Weather Station,08/26/2018 06:00:00 AM,24.06,87,,0.0,,209,2.1,2.6,993.6,0
Foster Weather Station,08/26/2018 07:00:00 AM,24.0,87,,0.15,,258,2.0,2.3,994.2,0
Foster Weather Station,08/26/2018 08:00:00 AM,24.67,84,,0.0,,236,2.7,3.1,994.2,0
Foster Weather Station,08/26/2018 09:00:00 AM,26.39,78,,0.0,,237,0.8,1.4,994.2,0
Foster Weather Station,08/26/2018 10:00:00 AM,28.06,72,,0.0,,211,1.5,2.0,994.6,0
Foster Weather Station,08/26/2018 11:00:00 AM,28.28,68,,0.0,,224,1.4,1.7,994.6,0
Foster Weather Station,08/26/2018 12:00:00 PM,26.17,75,,0.0,,122,2.9,3.3,993.9,0
Foster Weather Station,08/26/2018 01:00:00 PM,31.67,52,,0.0,,195,4.8,5.5,993.9,0
Foster Weather Station,08/26/2018 02:00:00 PM,32.5,54,,0.0,,272,1.6,2.4,993.6,0
Foster Weather Station,08/26/2018 03:00:00 PM,32.89,53,,0.0,,188,0.7,1.0,992.9,0
Foster Weather Station,08/26/2018 04:00:00 PM,32.56,54,,0.0,,203,1.3,1.4,992.2,0
Foster Weather Station,08/26/2018 05:00:00 PM,33.39,49,,0.0,,201,3.1,3.8,991.2,0
Foster Weather Station,08/26/2018 06:00:00 PM,33.17,44,,0.0,,219,7.2,8.4,991.2,0
Foster Weather Station,08/26/2018 07:00:00 PM,32.56,46,,0.03,,208,6.3,6.8,991.2,0
Foster Weather Station,08/26/2018 08:00:00 PM,31.89,50,,0.0,,175,3.2,4.9,991.5,0
Foster Weather Station,08/26/2018 09:00:00 PM,31.0,57,,0.0,,188,3.4,4.7,991.5,0
Foster Weather Station,08/26/2018 10:00:00 PM,29.89,65,,0.0,,196,3.5,4.6,991.2,0
Foster Weather Station,08/26/2018 11:00:00 PM,29.06,67,,0.0,,202,2.7,3.5,991.5,0
Foster Weather Station,08/26/2018 12:00:00 AM,25.06,83,,0.0,,148,0.7,0.8,992.6,0
Foster Weather Station,08/27/2018 01:00:00 AM,28.06,72,,0.0,,213,5.2,5.6,990.5,0
Foster Weather Station,08/27/2018 02:00:00 AM,27.78,72,,0.0,,236,3.4,4.3,990.5,0
Foster Weather Station,08/27/2018 03:00:00 AM,27.5,71,,0.0,,203,3.0,4.2,990.2,0
Foster Weather Station,08/27/2018 04:00:00 AM,27.56,68,,0.0,,200,4.9,5.4,990.9,0
Foster Weather Station,08/27/2018 05:00:00 AM,27.28,68,,0.0,,202,4.6,6.5,990.5,0
Foster Weather Station,08/27/2018 06:00:00 AM,26.28,71,,0.0,,168,2.0,3.0,990.9,0
Foster Weather Station,08/27/2018 07:00:00 AM,25.78,72,,0.0,,213,2.4,2.5,991.2,0
Foster Weather Station,08/27/2018 08:00:00 AM,26.17,70,,0.0,,226,2.3,2.8,991.5,0
Foster Weather Station,08/27/2018 09:00:00 AM,27.56,64,,0.0,,209,2.5,3.0,991.9,0
Foster Weather Station,08/27/2018 10:00:00 AM,28.5,62,,0.0,,245,1.9,2.2,991.5,0
Foster Weather Station,08/27/2018 11:00:00 AM,29.17,58,,0.0,,221,5.1,5.5,991.2,0
Foster Weather Station,08/27/2018 12:00:00 PM,30.5,55,,0.0,,224,1.7,2.8,991.2,0
Foster Weather Station,08/27/2018 01:00:00 PM,30.56,53,,0.0,,217,3.1,3.6,990.5,0
Foster Weather Station,08/27/2018 02:00:00 PM,32.56,46,,0.0,,224,2.8,3.3,989.8,0
Foster Weather Station,08/27/2018 03:00:00 PM,33.39,43,,0.0,,203,8.3,10.4,988.8,0
Foster Weather Station,08/27/2018 04:00:00 PM,33.0,43,,0.0,,188,4.6,5.6,988.8,0
Foster Weather Station,08/27/2018 05:00:00 PM,33.39,41,,0.0,,217,8.3,9.5,988.1,0
Foster Weather Station,08/27/2018 06:00:00 PM,33.0,43,,0.0,,157,6.6,8.9,987.5,0
Foster Weather Station,08/27/2018 07:00:00 PM,31.78,50,,0.0,,184,2.9,4.3,987.5,0
Foster Weather Station,08/27/2018 08:00:00 PM,30.89,52,,0.0,,214,9.0,11.3,987.8,0
Foster Weather Station,08/27/2018 09:00:00 PM,30.06,55,,0.0,,221,6.6,8.5,988.1,0
Foster Weather Station,08/27/2018 10:00:00 PM,29.28,57,,0.0,,205,12.8,13.1,988.1,0
Foster Weather Station,08/27/2018 11:00:00 PM,28.5,61,,0.0,,185,2.6,4.7,988.8,0
Foster Weather Station,08/27/2018 12:00:00 AM,28.5,69,,0.0,,219,5.0,6.2,991.2,0
Foster Weather Station,08/28/2018 01:00:00 AM,27.5,66,,0.0,,209,5.4,7.7,989.2,0
Foster Weather Station,08/28/2018 02:00:00 AM,27.28,67,,0.0,,217,3.5,3.9,989.2,0
Foster Weather Station,08/28/2018 03:00:00 AM,27.0,69,,0.0,,197,1.3,1.8,989.2,0
Foster Weather Station,08/28/2018 04:00:00 AM,26.89,69,,0.0,,207,4.2,5.3,989.5,0
Foster Weather Station,08/28/2018 05:00:00 AM,26.78,69,,0.0,,166,2.1,2.6,989.8,0
Foster Weather Station,08/28/2018 06:00:00 AM,26.39,71,,0.0,,223,3.6,4.8,990.2,0
Foster Weather Station,08/28/2018 07:00:00 AM,22.56,81,,0.23,,351,1.3,2.8,991.5,0
Foster Weather Station,08/28/2018 08:00:00 AM,21.28,88,,10.11,,55,0.8,1.3,992.9,0
Foster Weather Station,08/28/2018 09:00:00 AM,21.06,89,,0.08,,151,1.1,1.3,992.2,0
Foster Weather Station,08/28/2018 10:00:00 AM,21.67,88,,0.1,,127,2.4,3.0,992.2,0
Foster Weather Station,08/28/2018 11:00:00 AM,22.39,86,,0.0,,122,4.4,5.0,992.6,0
Foster Weather Station,08/28/2018 12:00:00 PM,23.89,83,,0.0,,165,2.9,3.7,992.2,0
Foster Weather Station,08/28/2018 01:00:00 PM,29.06,65,,0.0,,189,3.8,4.2,991.2,0
Foster Weather Station,08/28/2018 02:00:00 PM,30.5,59,,0.0,,204,4.5,5.4,990.2,0
Foster Weather Station,08/28/2018 03:00:00 PM,31.56,53,,0.0,,208,6.7,7.3,988.8,0
Foster Weather Station,08/28/2018 04:00:00 PM,32.28,50,,0.0,,219,6.7,8.1,988.5,0
Foster Weather Station,08/28/2018 05:00:00 PM,31.56,54,,0.0,,201,5.3,5.8,989.5,0
Foster Weather Station,08/28/2018 06:00:00 PM,25.5,70,,4.55,,193,1.4,1.9,989.5,0
Foster Weather Station,08/28/2018 07:00:00 PM,25.28,75,,0.08,,198,1.1,1.4,989.2,0
Foster Weather Station,08/28/2018 08:00:00 PM,25.17,75,,0.0,,231,0.6,0.7,990.2,0
Foster Weather Station,08/28/2018 09:00:00 PM,22.28,83,,0.0,,17,2.4,3.1,990.9,0
Foster Weather Station,08/28/2018 10:00:00 PM,22.06,83,,0.0,,11,1.7,2.2,992.2,0
Foster Weather Station,08/28/2018 11:00:00 PM,19.89,89,,22.45,,202,0.6,0.9,993.6,0
Foster Weather Station,08/28/2018 12:00:00 AM,28.0,63,,0.0,,190,6.5,7.9,989.5,0
Foster Weather Station,08/29/2018 01:00:00 AM,20.06,89,,8.97,,116,1.2,1.3,991.5,0
Foster Weather Station,08/29/2018 02:00:00 AM,20.39,87,,0.3,,175,2.6,2.9,989.8,0
Foster Weather Station,08/29/2018 03:00:00 AM,20.67,87,,1.98,,181,2.5,3.9,991.2,0
Foster Weather Station,08/29/2018 04:00:00 AM,20.78,87,,7.59,,231,4.2,4.8,991.5,0
Foster Weather Station,08/29/2018 05:00:00 AM,20.67,85,,4.27,,167,4.3,5.9,988.5,0
Foster Weather Station,08/29/2018 06:00:00 AM,20.78,85,,0.74,,259,4.0,4.5,991.2,0
Foster Weather Station,08/29/2018 07:00:00 AM,20.78,84,,0.05,,221,3.0,3.2,991.2,0
Foster Weather Station,08/29/2018 08:00:00 AM,20.78,84,,0.0,,269,1.8,2.4,991.5,0
Foster Weather Station,08/29/2018 09:00:00 AM,21.28,81,,0.0,,245,1.2,1.4,992.2,0
Foster Weather Station,08/29/2018 10:00:00 AM,23.06,74,,0.0,,240,0.8,1.0,992.9,0
Foster Weather Station,08/29/2018 11:00:00 AM,22.78,75,,0.0,,204,3.2,4.7,993.6,0
Foster Weather Station,08/29/2018 12:00:00 PM,19.0,84,,0.03,,359,1.2,1.6,994.6,0
Foster Weather Station,08/29/2018 01:00:00 PM,18.89,82,,0.0,,337,2.5,3.0,995.3,0
Foster Weather Station,08/29/2018 02:00:00 PM,19.17,82,,0.0,,357,1.6,1.7,995.6,0
Foster Weather Station,08/29/2018 03:00:00 PM,19.89,80,,0.0,,6,1.6,2.1,995.6,0
Foster Weather Station,08/29/2018 04:00:00 PM,20.78,73,,0.0,,57,1.1,1.5,995.6,0
Foster Weather Station,08/29/2018 05:00:00 PM,20.67,76,,0.0,,38,1.6,1.9,995.9,0
Foster Weather Station,08/29/2018 07:00:00 PM,20.06,78,,0.0,,19,2.1,2.9,996.3,0
Foster Weather Station,08/29/2018 09:00:00 PM,19.28,75,,0.0,,30,2.1,2.7,997.6,0
Foster Weather Station,08/29/2018 10:00:00 PM,19.06,74,,0.0,,44,1.5,1.9,998.0,0
Foster Weather Station,08/29/2018 11:00:00 PM,19.17,72,,0.0,,75,1.7,2.0,998.6,0
Foster Weather Station,08/29/2018 12:00:00 AM,20.06,88,,0.76,,13,0.6,0.8,993.2,0
Foster Weather Station,08/30/2018 01:00:00 AM,19.17,68,,0.0,,65,1.5,1.7,999.7,0
Foster Weather Station,08/30/2018 02:00:00 AM,19.0,68,,0.0,,54,3.0,3.7,999.7,0
